O	D	Flow
48	11	63
48	12	18
48	13	267
48	14	44
48	15	171
48	16	209
48	17	166
48	18	115
48	19	56
48	20	22
48	21	38
48	22	36
48	23	21
48	24	146
48	25	110
48	26	12
48	27	190
48	28	117
48	29	61
48	30	52
48	31	110
48	32	163
48	33	166
48	34	17
48	35	121
48	36	29
48	37	41
48	38	98
48	39	234
48	40	28
48	41	39
48	42	350
48	43	33
48	44	50
48	45	20
48	46	36
48	47	166
48	48	312
48	49	27
48	50	20
48	51	31
49	1	5
49	2	7
49	3	42
49	4	1
49	5	3
49	6	21
49	7	29
49	8	19
49	9	26
49	10	37
49	11	32
49	12	29
49	13	14
49	14	16
49	15	17
49	16	17
49	17	24
49	18	24
49	19	17
49	20	9
49	21	7
49	22	9
49	23	7
49	24	31
49	25	26
49	26	5
49	27	30
49	28	26
49	29	23
49	30	16
49	31	22
49	32	24
49	33	42
49	34	14
49	35	33
49	36	4
49	37	7
49	38	57
49	39	149
49	40	20
49	41	12
49	42	29
49	43	8
49	44	9
49	45	3
49	46	9
49	47	32
49	48	23
49	49	43
49	50	6
49	51	4
50	1	8
50	3	10
50	4	5
50	5	59
50	6	8
50	7	18
50	8	7
50	9	16
50	10	30
50	11	20
50	12	16
50	13	11
50	14	15
50	15	40
50	16	10
50	17	11
50	18	2
50	19	44
50	20	415
50	21	274
50	22	90
50	23	32
50	24	10
50	25	3
50	26	22
50	27	5
50	28	130
50	29	136
50	30	51
50	31	29
50	32	58
50	33	32
50	34	8
50	35	5
50	36	8
50	37	142
50	38	48
50	39	14
50	41	71
50	42	47
50	43	621
50	44	292
50	45	80
50	46	93
50	47	14
50	48	9
50	49	10
50	50	217
50	51	354
51	1	5
51	3	14
51	4	18
51	5	94
51	6	2
51	7	41
51	8	16
51	9	24
51	10	31
51	11	21
51	12	16
51	13	10
51	14	22
51	15	44
51	16	9
51	17	18
51	18	3
51	19	58
51	20	356
51	21	683
51	22	118
51	23	40
51	24	13
51	25	8
51	26	50
51	27	8
51	28	132
51	29	195
51	30	59
51	31	21
51	32	65
51	33	34
51	34	11
51	35	6
51	36	10
51	37	176
51	38	47
51	39	13
51	40	5
51	41	104
51	42	33
51	43	822
51	44	381
51	45	164
51	46	131
51	47	33
51	48	13
51	49	5
51	50	419
51	51	487
